id,title,description,category,subcategory,location,severity,source,source_id,start_time,end_time,created_at,is_active
1765300694081,"Sri Lankas death toll from adverse weather continues to climb, 203 still missing","The death toll due to the adverse weather conditions experienced in the country over the past few days has climbed to 639, the Disaster Management Center (DMC) has confirmed. MORE..",government,government_general,Sri Lanka,high,news,news_1765300694,2025-12-09T22:48:14.081449,2025-12-10T22:48:14.081453,2025-12-09T22:48:14.081509,True
1765300694082,EU releases 1.8 million in emergency assistance for Sri Lanka,"The European Union has released 1.8 million in emergency assistance for Sri Lanka, in response to the devastating landslide and floods in recent days. MORE..",weather,floods,Sri Lanka,high,news,news_1765300694,2025-12-09T22:48:14.082384,2025-12-10T22:48:14.082388,2025-12-09T22:48:14.082437,True
1765300694086,"Fire breaks out at seven-storey building in Indonesias Jakarta, 20 dead","A fire broke out at a seven-storey building in Indonesias capital Jakarta on Tuesday, an official said on Tuesday, with 20 people confirmed dead. MORE..",government,government_general,Sri Lanka,medium,news,news_1765300694,2025-12-09T22:48:14.086084,2025-12-10T22:48:14.086088,2025-12-09T22:48:14.086137,True
1765300694087,Union calls for debt relief for teachers and principals in disaster-affected areas,The Ceylon Teachers Union (CTU) has urged the government to introduce an immediate concessional relief programme for teachers and principals affected by the recent disaster situation. MORE..,government,government_general,Sri Lanka,medium,news,news_1765300694,2025-12-09T22:48:14.087160,2025-12-10T22:48:14.087168,2025-12-09T22:48:14.087239,True
1765300694089,Another Indian relief aircraft arrives with bailey bridge and medical supplies,Another aircraft carrying a consignment of disaster relief humanitarian aid from India arrived at the Bandaranaike International Airport (BIA) this afternoon (09). MORE..,government,government_general,Sri Lanka,medium,news,news_1765300694,2025-12-09T22:48:14.089608,2025-12-10T22:48:14.089612,2025-12-09T22:48:14.089665,True
1765300694268,EU releases 1.8 million in emergency assistance for Sri Lanka,"The European Union has released 1.8 million in emergency assistance for Sri Lanka, in response to the devastating landslide and floods in recent days. MORE..",weather,floods,Sri Lanka,high,news,news_1765300694082,2025-12-09T22:48:14.268790,2025-12-10T22:48:14.268795,2025-12-09T22:48:14.268847,True
1765300694304,"Sri Lankas death toll from adverse weather continues to climb, 203 still missing","The death toll due to the adverse weather conditions experienced in the country over the past few days has climbed to 639, the Disaster Management Center (DMC) has confirmed. MORE..",government,government_general,Sri Lanka,high,news,news_1765300694080,2025-12-09T22:48:14.304703,2025-12-10T22:48:14.304708,2025-12-09T22:48:14.304759,True
1765345485660,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765345485,2025-12-10T11:14:45.660493,2025-12-11T11:14:45.660499,2025-12-10T11:14:45.660596,True
1765345485679,Landslide evacuation warning issued to several areas in four districts extended,The Level-3 (Red) landslide evacuation warning issued to multiple areas in four districts has been extended. MORE..,government,government_general,Sri Lanka,medium,news,news_1765345485,2025-12-10T11:14:45.679953,2025-12-11T11:14:45.679959,2025-12-10T11:14:45.680044,True
1765345485684,"Sri Lankas death toll from adverse weather continues to climb, 203 still missing","The death toll due to the adverse weather conditions experienced in the country over the past few days has climbed to 639, the Disaster Management Center (DMC) has confirmed. MORE..",government,government_general,Sri Lanka,high,news,news_1765345485,2025-12-10T11:14:45.684071,2025-12-11T11:14:45.684075,2025-12-10T11:14:45.684152,True
1765345485685,EU releases 1.8 million in emergency assistance for Sri Lanka,"The European Union has released 1.8 million in emergency assistance for Sri Lanka, in response to the devastating landslide and floods in recent days. MORE..",weather,floods,Sri Lanka,high,news,news_1765345485,2025-12-10T11:14:45.685510,2025-12-11T11:14:45.685514,2025-12-10T11:14:45.685574,True
1765353441391,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353441,2025-12-10T13:27:21.391798,2025-12-11T13:27:21.391810,2025-12-10T13:27:21.392063,True
1765353441406,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765353441,2025-12-10T13:27:21.406635,2025-12-11T13:27:21.406652,2025-12-10T13:27:21.406875,True
1765353441436,Landslide evacuation warning issued to several areas in four districts extended,The Level-3 (Red) landslide evacuation warning issued to multiple areas in four districts has been extended. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353441,2025-12-10T13:27:21.436071,2025-12-11T13:27:21.436079,2025-12-10T13:27:21.436223,True
1765353647950,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353647,2025-12-10T13:30:47.950273,2025-12-11T13:30:47.950284,2025-12-10T13:30:47.951475,True
1765353647960,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765353647,2025-12-10T13:30:47.960560,2025-12-11T13:30:47.960570,2025-12-10T13:30:47.960741,True
1765353647983,Landslide evacuation warning issued to several areas in four districts extended,The Level-3 (Red) landslide evacuation warning issued to multiple areas in four districts has been extended. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353647,2025-12-10T13:30:47.983107,2025-12-11T13:30:47.983117,2025-12-10T13:30:47.983268,True
1765353947385,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353947,2025-12-10T13:35:47.385190,2025-12-11T13:35:47.385202,2025-12-10T13:35:47.385374,True
1765353947395,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765353947,2025-12-10T13:35:47.395126,2025-12-11T13:35:47.395135,2025-12-10T13:35:47.395277,True
1765353947436,Landslide evacuation warning issued to several areas in four districts extended,The Level-3 (Red) landslide evacuation warning issued to multiple areas in four districts has been extended. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765353947,2025-12-10T13:35:47.436740,2025-12-11T13:35:47.436753,2025-12-10T13:35:47.436932,True
1765357751931,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765357751,2025-12-10T14:39:11.931241,2025-12-11T14:39:11.931271,2025-12-10T14:39:11.931720,True
1765357751948,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765357751,2025-12-10T14:39:11.948227,2025-12-11T14:39:11.948253,2025-12-10T14:39:11.948620,True
1765357751964,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765357751,2025-12-10T14:39:11.964000,2025-12-11T14:39:11.964024,2025-12-10T14:39:11.964348,True
1765358020995,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765358020,2025-12-10T14:43:40.994829,2025-12-11T14:43:40.995017,2025-12-10T14:43:40.995436,True
1765358021010,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765358021,2025-12-10T14:43:41.010662,2025-12-11T14:43:41.010680,2025-12-10T14:43:41.010891,True
1765358021019,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765358021,2025-12-10T14:43:41.019588,2025-12-11T14:43:41.019602,2025-12-10T14:43:41.019773,True
1765364476696,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765364476,2025-12-10T16:31:16.696174,2025-12-11T16:31:16.696180,2025-12-10T16:31:16.696311,True
1765364476711,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765364476,2025-12-10T16:31:16.711715,2025-12-11T16:31:16.711760,2025-12-10T16:31:16.712362,True
1765364476747,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765364476,2025-12-10T16:31:16.747524,2025-12-11T16:31:16.747568,2025-12-10T16:31:16.748141,True
1765364476788,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765364476,2025-12-10T16:31:16.788065,2025-12-11T16:31:16.788109,2025-12-10T16:31:16.788706,True
1765364737073,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765364737,2025-12-10T16:35:37.073302,2025-12-11T16:35:37.073307,2025-12-10T16:35:37.073397,True
1765364737080,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765364737,2025-12-10T16:35:37.080466,2025-12-11T16:35:37.080472,2025-12-10T16:35:37.080545,True
1765364737083,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765364737,2025-12-10T16:35:37.083767,2025-12-11T16:35:37.083779,2025-12-10T16:35:37.083955,True
1765364737095,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765364737,2025-12-10T16:35:37.095046,2025-12-11T16:35:37.095065,2025-12-10T16:35:37.095267,True
1765364737345,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765364737072,2025-12-10T16:35:37.345223,2025-12-11T16:35:37.345234,2025-12-10T16:35:37.345375,True
1765364737409,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765364476695,2025-12-10T16:35:37.408973,2025-12-11T16:35:37.408993,2025-12-10T16:35:37.409278,True
1765365107200,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365107,2025-12-10T16:41:47.200110,2025-12-11T16:41:47.200121,2025-12-10T16:41:47.200288,True
1765365107205,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765365107,2025-12-10T16:41:47.205449,2025-12-11T16:41:47.205464,2025-12-10T16:41:47.205704,True
1765365107212,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765365107,2025-12-10T16:41:47.212290,2025-12-11T16:41:47.212302,2025-12-10T16:41:47.212425,True
1765365107224,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765365107,2025-12-10T16:41:47.224775,2025-12-11T16:41:47.224786,2025-12-10T16:41:47.225430,True
1765365278182,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365107198,2025-12-10T16:44:38.181996,2025-12-11T16:44:38.182005,2025-12-10T16:44:38.182127,True
1765365416415,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365416,2025-12-10T16:46:56.415389,2025-12-11T16:46:56.415392,2025-12-10T16:46:56.415467,True
1765365416417,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765365416,2025-12-10T16:46:56.417299,2025-12-11T16:46:56.417303,2025-12-10T16:46:56.417359,True
1765365416419,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765365416,2025-12-10T16:46:56.419678,2025-12-11T16:46:56.419682,2025-12-10T16:46:56.419734,True
1765365416423,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765365416,2025-12-10T16:46:56.423353,2025-12-11T16:46:56.423357,2025-12-10T16:46:56.423420,True
1765365469158,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365469,2025-12-10T16:47:49.158843,2025-12-11T16:47:49.158847,2025-12-10T16:47:49.158952,True
1765365469163,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765365469,2025-12-10T16:47:49.163782,2025-12-11T16:47:49.163785,2025-12-10T16:47:49.163844,True
1765365469165,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765365469,2025-12-10T16:47:49.165694,2025-12-11T16:47:49.165700,2025-12-10T16:47:49.165798,True
1765365469171,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765365469,2025-12-10T16:47:49.171636,2025-12-11T16:47:49.171641,2025-12-10T16:47:49.171707,True
1765365469379,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365469158,2025-12-10T16:47:49.378986,2025-12-11T16:47:49.379000,2025-12-10T16:47:49.379090,True
1765365469457,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365416415,2025-12-10T16:47:49.457285,2025-12-11T16:47:49.457301,2025-12-10T16:47:49.457499,True
1765365657945,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365657,2025-12-10T16:50:57.945837,2025-12-11T16:50:57.945848,2025-12-10T16:50:57.946012,True
1765365657957,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765365657,2025-12-10T16:50:57.957654,2025-12-11T16:50:57.957668,2025-12-10T16:50:57.957855,True
1765365657964,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765365657,2025-12-10T16:50:57.964535,2025-12-11T16:50:57.964545,2025-12-10T16:50:57.964701,True
1765365657974,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765365657,2025-12-10T16:50:57.974076,2025-12-11T16:50:57.974085,2025-12-10T16:50:57.974332,True
1765365658595,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365657938,2025-12-10T16:50:58.595162,2025-12-11T16:50:58.595194,2025-12-10T16:50:58.595567,True
1765365919819,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365919,2025-12-10T16:55:19.819623,2025-12-11T16:55:19.819627,2025-12-10T16:55:19.819717,True
1765365919821,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765365919,2025-12-10T16:55:19.821504,2025-12-11T16:55:19.821508,2025-12-10T16:55:19.821566,True
1765365919823,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765365919,2025-12-10T16:55:19.823281,2025-12-11T16:55:19.823284,2025-12-10T16:55:19.823333,True
1765365919827,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765365919,2025-12-10T16:55:19.827720,2025-12-11T16:55:19.827723,2025-12-10T16:55:19.827775,True
1765366251963,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765366251,2025-12-10T17:00:51.963389,2025-12-11T17:00:51.963394,2025-12-10T17:00:51.963476,True
1765366251966,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765366251,2025-12-10T17:00:51.966072,2025-12-11T17:00:51.966078,2025-12-10T17:00:51.966147,True
1765366251968,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765366251,2025-12-10T17:00:51.968168,2025-12-11T17:00:51.968173,2025-12-10T17:00:51.968236,True
1765366251972,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765366251,2025-12-10T17:00:51.972684,2025-12-11T17:00:51.972688,2025-12-10T17:00:51.972744,True
1765366251976,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765366251,2025-12-10T17:00:51.976640,2025-12-11T17:00:51.976645,2025-12-10T17:00:51.976727,True
1765366252218,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765366251965,2025-12-10T17:00:52.218769,2025-12-11T17:00:52.218780,2025-12-10T17:00:52.218939,True
1765366252330,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765366251962,2025-12-10T17:00:52.330528,2025-12-11T17:00:52.330550,2025-12-10T17:00:52.330804,True
1765366252379,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765365919819,2025-12-10T17:00:52.379757,2025-12-11T17:00:52.379762,2025-12-10T17:00:52.379821,True
1765366513037,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765366513,2025-12-10T17:05:13.037005,2025-12-11T17:05:13.037017,2025-12-10T17:05:13.037179,True
1765366513043,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765366513,2025-12-10T17:05:13.043941,2025-12-11T17:05:13.043953,2025-12-10T17:05:13.044114,True
1765366513049,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765366513,2025-12-10T17:05:13.049092,2025-12-11T17:05:13.049104,2025-12-10T17:05:13.049244,True
1765366513056,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765366513,2025-12-10T17:05:13.056281,2025-12-11T17:05:13.056292,2025-12-10T17:05:13.056648,True
1765366513064,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765366513,2025-12-10T17:05:13.064245,2025-12-11T17:05:13.064254,2025-12-10T17:05:13.064396,True
1765366800171,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765366800,2025-12-10T17:10:00.171214,2025-12-11T17:10:00.171218,2025-12-10T17:10:00.171323,True
1765366800173,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765366800,2025-12-10T17:10:00.173277,2025-12-11T17:10:00.173284,2025-12-10T17:10:00.173343,True
1765366800174,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765366800,2025-12-10T17:10:00.174935,2025-12-11T17:10:00.174940,2025-12-10T17:10:00.175003,True
1765366800179,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765366800,2025-12-10T17:10:00.179091,2025-12-11T17:10:00.179099,2025-12-10T17:10:00.179192,True
1765366800184,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765366800,2025-12-10T17:10:00.184191,2025-12-11T17:10:00.184206,2025-12-10T17:10:00.184431,True
1765366800452,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765366800172,2025-12-10T17:10:00.452798,2025-12-11T17:10:00.452827,2025-12-10T17:10:00.453252,True
